,resampling,test,metric,value
282,200,47,err_bin,0.021889720144084236
283,200,47,fnr_bin,0.0
284,200,47,fpr_bin,0.027777777777777776
285,200,47,err_ens,0.003047935716264893
286,200,47,fnr_ens,0.0
287,200,47,fpr_ens,0.003867791842475387
288,200,48,err_bin,0.024660570795234135
289,200,48,fnr_bin,0.0
290,200,48,fpr_bin,0.03129395218002813
291,200,48,err_ens,0.0013854253255749516
292,200,48,fnr_ens,0.0
293,200,48,fpr_ens,0.0017580872011251757
294,200,49,err_bin,0.03463563313937379
295,200,49,fnr_bin,0.00130718954248366
296,200,49,fpr_bin,0.04360056258790436
297,200,49,err_ens,0.003047935716264893
298,200,49,fnr_ens,0.00130718954248366
299,200,49,fpr_ens,0.0035161744022503515
