,resampling,test,metric,value
677,200,37,fpr_ens,0.006329113924050633
678,500,37,err_bin,0.024660570795234135
679,500,37,fnr_bin,0.0
680,500,37,fpr_bin,0.03129395218002813
681,500,37,err_ens,0.0022166805209199226
682,500,37,fnr_ens,0.0
683,500,37,fpr_ens,0.0028129395218002813
684,100,38,err_bin,0.02493765586034913
685,100,38,fnr_bin,0.0
686,100,38,fpr_bin,0.03164556962025317
687,100,38,err_ens,0.0022166805209199226
688,100,38,fnr_ens,0.00130718954248366
689,100,38,fpr_ens,0.0024613220815752463
690,200,38,err_bin,0.02881684677195899
691,200,38,fnr_bin,0.0
692,200,38,fpr_bin,0.03656821378340366
693,200,38,err_ens,0.004710446106954835
694,200,38,fnr_ens,0.00130718954248366
695,200,38,fpr_ens,0.005625879043600563
696,500,38,err_bin,0.024106400665004156
697,500,38,fnr_bin,0.0
698,500,38,fpr_bin,0.03059071729957806
699,500,38,err_ens,0.003047935716264893
700,500,38,fnr_ens,0.0
701,500,38,fpr_ens,0.003867791842475387
702,100,39,err_bin,0.02022720975339429
703,100,39,fnr_bin,0.0
704,100,39,fpr_bin,0.025668073136427567
705,100,39,err_ens,0.0022166805209199226
706,100,39,fnr_ens,0.00130718954248366
707,100,39,fpr_ens,0.0024613220815752463
708,200,39,err_bin,0.0199501246882793
709,200,39,fnr_bin,0.0
710,200,39,fpr_bin,0.02531645569620253
711,200,39,err_ens,0.0024937655860349127
712,200,39,fnr_ens,0.0
713,200,39,fpr_ens,0.0031645569620253164
714,500,39,err_bin,0.024383485730119146
715,500,39,fnr_bin,0.00130718954248366
716,500,39,fpr_bin,0.03059071729957806
717,500,39,err_ens,0.004156275976724855
718,500,39,fnr_ens,0.00261437908496732
719,500,39,fpr_ens,0.004571026722925457
720,100,40,err_bin,0.02743142144638404
721,100,40,fnr_bin,0.0
722,100,40,fpr_bin,0.03481012658227848
723,100,40,err_ens,0.003047935716264893
724,100,40,fnr_ens,0.0
725,100,40,fpr_ens,0.003867791842475387
726,200,40,err_bin,0.02743142144638404
727,200,40,fnr_bin,0.0
728,200,40,fpr_bin,0.03481012658227848
729,200,40,err_ens,0.004710446106954835
730,200,40,fnr_ens,0.00130718954248366
731,200,40,fpr_ens,0.005625879043600563
732,500,40,err_bin,0.03131061235799391
733,500,40,fnr_bin,0.00130718954248366
734,500,40,fpr_bin,0.03938115330520394
735,500,40,err_ens,0.0024937655860349127
736,500,40,fnr_ens,0.00130718954248366
737,500,40,fpr_ens,0.0028129395218002813
738,100,41,err_bin,0.02632308118592408
739,100,41,fnr_bin,0.00130718954248366
740,100,41,fpr_bin,0.03305203938115331
741,100,41,err_ens,0.0033250207813798837
742,100,41,fnr_ens,0.00261437908496732
743,100,41,fpr_ens,0.0035161744022503515
744,200,41,err_bin,0.021335550013854253
745,200,41,fnr_bin,0.00130718954248366
746,200,41,fpr_bin,0.026722925457102673
747,200,41,err_ens,0.0016625103906899418
748,200,41,fnr_ens,0.00261437908496732
749,200,41,fpr_ens,0.0014064697609001407
750,500,41,err_bin,0.031033527292878914
751,500,41,fnr_bin,0.0
752,500,41,fpr_bin,0.03938115330520394
753,500,41,err_ens,0.0036021058464948737
754,500,41,fnr_ens,0.0
755,500,41,fpr_ens,0.004571026722925457
756,100,42,err_bin,0.033527292878913824
757,100,42,fnr_bin,0.0
758,100,42,fpr_bin,0.04254571026722925
759,100,42,err_ens,0.0019395954558049321
760,100,42,fnr_ens,0.00130718954248366
761,100,42,fpr_ens,0.002109704641350211
762,200,42,err_bin,0.030479357162648935
763,200,42,fnr_bin,0.0
764,200,42,fpr_bin,0.03867791842475387
765,200,42,err_ens,0.0016625103906899418
766,200,42,fnr_ens,0.0
767,200,42,fpr_ens,0.002109704641350211
768,500,42,err_bin,0.02022720975339429
769,500,42,fnr_bin,0.00130718954248366
770,500,42,fpr_bin,0.02531645569620253
771,500,42,err_ens,0.0005541701302299807
772,500,42,fnr_ens,0.00130718954248366
773,500,42,fpr_ens,0.00035161744022503517
774,100,43,err_bin,0.023829315599889166
775,100,43,fnr_bin,0.0
776,100,43,fpr_bin,0.030239099859353025
777,100,43,err_ens,0.0011083402604599613
778,100,43,fnr_ens,0.00130718954248366
779,100,43,fpr_ens,0.0010548523206751054
780,200,43,err_bin,0.02743142144638404
781,200,43,fnr_bin,0.0
782,200,43,fpr_bin,0.03481012658227848
783,200,43,err_ens,0.004433361041839845
784,200,43,fnr_ens,0.0
785,200,43,fpr_ens,0.005625879043600563
786,500,43,err_bin,0.025491825990579108
787,500,43,fnr_bin,0.00130718954248366
788,500,43,fpr_bin,0.0319971870604782
789,500,43,err_ens,0.0013854253255749516
790,500,43,fnr_ens,0.00130718954248366
791,500,43,fpr_ens,0.0014064697609001407
792,100,44,err_bin,0.029371016902188973
793,100,44,fnr_bin,0.00130718954248366
794,100,44,fpr_bin,0.03691983122362869
795,100,44,err_ens,0.0013854253255749516
796,100,44,fnr_ens,0.00392156862745098
797,100,44,fpr_ens,0.0007032348804500703
798,200,44,err_bin,0.021889720144084236
799,200,44,fnr_bin,0.0
800,200,44,fpr_bin,0.027777777777777776
801,200,44,err_ens,0.0016625103906899418
802,200,44,fnr_ens,0.0
803,200,44,fpr_ens,0.002109704641350211
804,500,44,err_bin,0.01773344416735938
805,500,44,fnr_bin,0.00130718954248366
806,500,44,fpr_bin,0.022151898734177215
807,500,44,err_ens,0.003047935716264893
808,500,44,fnr_ens,0.00261437908496732
809,500,44,fpr_ens,0.0031645569620253164
810,100,45,err_bin,0.01662510390689942
811,100,45,fnr_bin,0.00130718954248366
812,100,45,fpr_bin,0.020745428973277073
813,100,45,err_ens,0.0013854253255749516
814,100,45,fnr_ens,0.00130718954248366
815,100,45,fpr_ens,0.0014064697609001407
816,200,45,err_bin,0.024106400665004156
817,200,45,fnr_bin,0.0
818,200,45,fpr_bin,0.03059071729957806
819,200,45,err_ens,0.0013854253255749516
820,200,45,fnr_ens,0.0
821,200,45,fpr_ens,0.0017580872011251757
822,500,45,err_bin,0.029925187032418952
823,500,45,fnr_bin,0.00130718954248366
824,500,45,fpr_bin,0.03762306610407876
825,500,45,err_ens,0.006650041562759767
826,500,45,fnr_ens,0.00130718954248366
827,500,45,fpr_ens,0.00808720112517581
828,100,46,err_bin,0.02022720975339429
829,100,46,fnr_bin,0.0
830,100,46,fpr_bin,0.025668073136427567
831,100,46,err_ens,0.0013854253255749516
832,100,46,fnr_ens,0.00130718954248366
833,100,46,fpr_ens,0.0014064697609001407
834,200,46,err_bin,0.026045996120809087
835,200,46,fnr_bin,0.0
836,200,46,fpr_bin,0.03305203938115331
837,200,46,err_ens,0.0011083402604599613
838,200,46,fnr_ens,0.0
839,200,46,fpr_ens,0.0014064697609001407
840,500,46,err_bin,0.024383485730119146
841,500,46,fnr_bin,0.0
842,500,46,fpr_bin,0.030942334739803096
843,500,46,err_ens,0.0011083402604599613
844,500,46,fnr_ens,0.0
845,500,46,fpr_ens,0.0014064697609001407
846,100,47,err_bin,0.025214740925464118
847,100,47,fnr_bin,0.0
848,100,47,fpr_bin,0.0319971870604782
849,100,47,err_ens,0.0016625103906899418
850,100,47,fnr_ens,0.0
851,100,47,fpr_ens,0.002109704641350211
852,200,47,err_bin,0.02715433638126905
853,200,47,fnr_bin,0.0
854,200,47,fpr_bin,0.034458509142053444
855,200,47,err_ens,0.0038791909116098642
856,200,47,fnr_ens,0.0
857,200,47,fpr_ens,0.004922644163150493
858,500,47,err_bin,0.021335550013854253
859,500,47,fnr_bin,0.00130718954248366
860,500,47,fpr_bin,0.026722925457102673
861,500,47,err_ens,0.0013854253255749516
862,500,47,fnr_ens,0.00130718954248366
863,500,47,fpr_ens,0.0014064697609001407
864,100,48,err_bin,0.022998060404544194
865,100,48,fnr_bin,0.0
866,100,48,fpr_bin,0.029184247538677918
867,100,48,err_ens,0.0019395954558049321
868,100,48,fnr_ens,0.0
869,100,48,fpr_ens,0.0024613220815752463
870,200,48,err_bin,0.026045996120809087
871,200,48,fnr_bin,0.0
872,200,48,fpr_bin,0.03305203938115331
873,200,48,err_ens,0.0022166805209199226
874,200,48,fnr_ens,0.00130718954248366
875,200,48,fpr_ens,0.0024613220815752463
876,500,48,err_bin,0.029371016902188973
877,500,48,fnr_bin,0.0
878,500,48,fpr_bin,0.03727144866385373
879,500,48,err_ens,0.004710446106954835
880,500,48,fnr_ens,0.00130718954248366
881,500,48,fpr_ens,0.005625879043600563
882,100,49,err_bin,0.023275145469659187
883,100,49,fnr_bin,0.0
884,100,49,fpr_bin,0.029535864978902954
885,100,49,err_ens,0.0013854253255749516
886,100,49,fnr_ens,0.00130718954248366
887,100,49,fpr_ens,0.0014064697609001407
888,200,49,err_bin,0.019118869492934332
889,200,49,fnr_bin,0.0
890,200,49,fpr_bin,0.024261603375527425
891,200,49,err_ens,0.0016625103906899418
892,200,49,fnr_ens,0.0
893,200,49,fpr_ens,0.002109704641350211
894,500,49,err_bin,0.021335550013854253
895,500,49,fnr_bin,0.00130718954248366
896,500,49,fpr_bin,0.026722925457102673
897,500,49,err_ens,0.004710446106954835
898,500,49,fnr_ens,0.00130718954248366
899,500,49,fpr_ens,0.005625879043600563
