mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__len_filter,param_cnn__len_input,param_cnn__num_channels,param_cnn__num_classes,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47.32484331130981,4.627315605435081,0.4259482860565186,0.07456267518250298,30,0.05,38,2,4,4,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.05, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9832826852798462,0.9893617033958435,0.9817351698875427,0.9832572340965271,0.9573820233345032,0.9790037631988525,0.01112338375888953,35
58.333050632476805,9.2045005808426,0.5123138904571534,0.25534181042365867,30,0.05,38,2,4,8,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.05, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9817629456520081,0.9954407215118408,0.9893454909324646,0.9923896789550781,0.990867555141449,0.9899612784385681,0.004568032785693766,20
54.12444648742676,1.2256965088044405,0.7131385803222656,0.21416179533479843,30,0.05,38,2,4,8,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.05, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9908814430236816,0.9802431464195251,0.9832572340965271,0.9847792983055115,0.990867555141449,0.9860057353973388,0.004234988905529509,32
52.68351321220398,5.688921512255415,0.7936316013336182,0.3529288453871826,30,0.05,38,2,4,16,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.05, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9878419637680054,0.9939209818840027,0.9847792983055115,0.9969558715820312,0.9847792983055115,0.9896554827690125,0.004946379696958632,21
61.481100749969485,2.6166815476253427,0.6968560695648194,0.22478794786519968,30,0.05,38,2,4,16,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.05, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.9817629456520081,0.9817629456520081,0.9878234267234802,0.9878234267234802,0.9863013625144958,0.9850948214530945,0.0027766565320086626,34
59.7838574886322,3.9324436984666282,0.6374042987823486,0.3660978481368614,30,0.1,38,2,4,4,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.1, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9878419637680054,0.9939209818840027,0.9863013625144958,0.9939117431640625,0.9923896789550781,0.990873146057129,0.003190972217584775,16
66.45296778678895,4.668743288442596,0.7140922546386719,0.2387449451040735,30,0.1,38,2,4,4,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.1, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9908814430236816,0.9848024249076843,0.9817351698875427,0.9893454909324646,0.9847792983055115,0.9863087654113769,0.0033363809672494987,31
60.19581589698792,5.939468060524615,1.0059479236602784,0.3197710953644181,30,0.1,38,2,4,8,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.1, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9878419637680054,0.9954407215118408,0.9847792983055115,0.9878234267234802,0.9923896789550781,0.9896550178527832,0.0037780225107258464,22
69.7703962802887,5.503872042548446,1.1024054050445558,0.4331633700104753,30,0.1,38,2,4,8,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.1, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9863221645355225,0.9954407215118408,0.9863013625144958,0.9923896789550781,0.9939117431640625,0.9908731341361999,0.0038472932696454907,17
64.36541490554809,1.0210128127344487,0.5286178588867188,0.16588180405449557,30,0.1,38,2,4,16,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.1, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9939209818840027,0.9863221645355225,0.9878234267234802,0.9969558715820312,0.990867555141449,0.9911779999732971,0.003894519882353418,15
87.40151929855347,10.04179297117547,1.1655781745910645,1.1719674378785794,30,0.1,38,2,4,16,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.1, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.9893617033958435,0.9954407215118408,0.990867555141449,0.9954338073730469,0.9954338073730469,0.9933075189590455,0.0026501185581129278,6
64.00133423805237,4.417504448161349,0.9851298332214355,0.14527070721988133,30,0.2,38,2,4,4,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.2, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9954407215118408,0.996960461139679,0.9847792983055115,0.9893454909324646,0.9923896789550781,0.9917831301689148,0.004371415735447328,12
81.47665047645569,6.110055253027879,1.4683887481689453,0.4726439941014517,30,0.2,38,2,4,4,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.2, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9741641283035278,0.9954407215118408,0.9817351698875427,0.9878234267234802,0.9954338073730469,0.9869194507598877,0.008191440843172493,29
64.3465401172638,1.4369653877851793,1.5743958473205566,0.859360818226969,30,0.2,38,2,4,8,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.2, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9848024249076843,0.9954407215118408,0.9878234267234802,0.9923896789550781,0.9954338073730469,0.991178011894226,0.004234429751424839,14
91.67340078353882,10.565411179552745,1.855025339126587,0.8350218221300479,30,0.2,38,2,4,8,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.2, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9908814430236816,0.9984802603721619,0.9878234267234802,0.990867555141449,0.9984779357910156,0.9933061242103577,0.004368180164329048,7
63.549553871154785,4.353887445006861,1.4546740531921387,0.5413838036185137,30,0.2,38,2,4,16,1,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.2, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9939209818840027,0.9863221645355225,0.990867555141449,0.9923896789550781,0.9954338073730469,0.9917868375778198,0.0031281339482214406,11
75.58610081672668,11.621111660725324,0.28611268997192385,0.13878439526849612,30,0.2,38,2,4,16,2,"{'cnn__batch_size': 30, 'cnn__len_filter': 0.2, 'cnn__len_input': 38, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.9984802603721619,0.9954407215118408,0.9893454909324646,0.990867555141449,0.9984779357910156,0.9945223927497864,0.00380295976712846,1
