,target,euclidean_10,euclidean_50,euclidean_100,euclidean_200,dtw_10,dtw_50,dtw_100,dtw_200
588,1.0,9.53116860938438,9.400183836517924,9.454746322568539,9.454746322568539,8.208248011216336,8.031435704724142,7.972706204202877,7.972706204202877
589,1.0,10.064404333803372,10.323218526881574,10.2173417651909,10.2173417651909,8.278582112644193,8.110966041036779,8.10641303094531,8.10641303094531
590,1.0,13.947562856647101,13.007191493592554,13.007191493592554,13.007191493592554,7.983475942388466,7.761103540093018,7.63665153016283,7.63665153016283
591,1.0,18.55361767100844,16.881653016072466,16.881653016072466,16.881653016072466,7.956266877948116,7.889895811770806,7.704558806201828,7.704558806201828
592,1.0,11.91675010457822,9.68024562278282,9.68024562278282,9.68024562278282,8.093303730271723,7.8226760423349795,7.878509424381711,7.878509424381711
593,1.0,9.614070444979005,9.309483118749444,9.05925813165845,8.915145834037979,7.4553563407025765,7.259509571718474,7.3007072970612175,7.256839007296416
594,1.0,9.206907037654076,9.27989093078515,9.216807125300353,9.216807125300353,7.923130433734717,7.75298181746235,7.75298181746235,7.75298181746235
595,1.0,15.995793257419036,14.624320156050716,14.624320156050716,14.624320156050716,8.025637668247926,7.8329625770370175,7.807606690745902,7.807606690745902
596,1.0,9.152038107045476,9.144951353599422,9.109597603692707,9.068338651641184,7.519229270481928,7.458700849665802,7.384992755717118,7.376966003168212
597,1.0,9.712682430677107,9.25511624171793,9.25511624171793,9.25511624171793,8.366083523797764,8.071058405288076,8.071058405288076,8.071058405288076
598,1.0,3.8868741912463904,4.053648786958166,4.053648786958166,4.053648786958166,2.626425546842927,2.4007554452211743,2.4064098405650647,2.4064098405650647
599,1.0,9.90625056428352,9.531438054587928,9.569053755295972,9.513898824069887,7.7612525025767285,7.641567839408448,7.544403724011687,7.544403724011687
600,1.0,16.019431417700506,15.94197355653932,16.0168322539269,16.0168322539269,9.438468537035538,9.16936922026051,9.16936922026051,9.16936922026051
601,1.0,9.364868666222305,9.275234037205989,9.230008200905377,9.230008200905377,8.158835166565723,7.763974726406693,7.763974726406693,7.763974726406693
602,1.0,10.894046439766624,10.001333163940473,10.001333163940473,10.001333163940473,8.086498331551025,7.835021824144988,7.835021824144988,7.835021824144988
603,1.0,8.95807308198795,8.902224610442255,9.00465921204136,9.00465921204136,6.755478206473256,6.44289165467602,6.483038132049043,6.483038132049043
604,1.0,10.975590392198622,8.807507712356111,8.807507712356111,8.807507712356111,8.076702848234115,8.066857215765275,7.892336501859058,7.892336501859058
605,1.0,9.976853774561437,9.92352098257254,9.92352098257254,9.92352098257254,8.446741860147107,8.333714399185745,8.234103457258877,8.234103457258877
606,1.0,14.82349262439885,12.286517794961384,12.286517794961384,12.286517794961384,7.77828878121408,7.743367913357235,7.722833320339516,7.656289488367323
607,1.0,11.353206510474868,10.65345301892084,10.65345301892084,10.65345301892084,7.78498800155345,7.81077980670622,7.70377757781906,7.70377757781906
608,1.0,16.38073665731118,15.628384018409305,15.628384018409305,15.628384018409305,7.655577768592602,7.291017097151907,7.291017097151907,7.291017097151907
609,1.0,10.08093137977085,9.609351575672664,9.66822839892689,9.66822839892689,7.5154290875844545,7.3160853053288815,7.2518799566737675,7.2518799566737675
610,1.0,9.384113226153161,8.905456836767764,9.012556124566034,8.954471328038952,7.521324086627923,7.482928878058275,7.40134642833378,7.40134642833378
611,1.0,10.72990890748112,9.840429324605104,9.840429324605104,9.840429324605104,8.143866052430491,8.084822163416032,7.823437255835278,7.823437255835278
612,1.0,9.35399260124708,8.976297914852237,8.868804956930958,8.868804956930958,7.296735054578377,7.2049206964618175,7.168660962103688,7.156357812003819
613,1.0,11.113097581293827,11.264815420121046,11.208060463177054,11.208060463177054,7.584145141777328,7.347872355491549,7.3773004661214046,7.336256013369971
614,1.0,15.603498773175016,13.49035501656817,13.49035501656817,13.49035501656817,8.674746646642621,8.47644696832179,8.462060368644801,8.462060368644801
615,1.0,10.775069758154821,10.004771674764038,10.004771674764038,10.004771674764038,8.499428173408141,8.248154829911314,8.224738470273973,8.224738470273973
616,1.0,10.074905265942474,10.024860203135473,10.03283587502534,10.016246244548482,8.161699681909173,8.07812289103852,8.048401259120299,7.985235334268638
617,1.0,15.236676626268313,13.175982254914503,13.175982254914503,13.175982254914503,8.216535267057845,7.917339623666239,7.959933588827032,7.959933588827032
618,1.0,9.095432560720127,8.996279133597136,8.986765252787619,8.856600374317003,7.699949634191003,7.626529279754331,7.560156604541332,7.560156604541332
619,1.0,2.8585788907792464,2.955425709591203,3.579841036086981,3.579841036086981,2.108287629030835,1.4885655339688215,1.2137782760876488,1.2137782760876488
620,1.0,19.207177793044192,17.94372963561252,17.94372963561252,17.94372963561252,8.411109588188545,8.237731952925595,8.24113829714705,8.24113829714705
621,1.0,9.377935939544356,9.422207129663013,9.229380567627448,9.229380567627448,8.073573498324752,8.001502141716644,7.992141732509014,7.988863887790894
622,1.0,11.048676429079269,10.79087147249682,10.844720690060722,10.844720690060722,7.5954259057205915,7.524643729755487,7.374167091611108,7.374167091611108
623,1.0,9.553964485716996,9.306332680381978,9.273019591058514,9.19022492878236,7.904982476200326,7.83253823831456,7.84303896731687,7.8096515876058294
624,1.0,9.624447138968952,9.63943574668011,9.334043476567699,9.334043476567699,8.439093760904484,8.126176685726605,8.155852604228166,8.155852604228166
625,1.0,8.494853429624888,8.605761285066896,8.46553640343235,8.46553640343235,7.5458391461013745,7.360004589338122,7.360004589338122,7.359733502687172
626,1.0,10.344340956578412,10.214725183669414,10.161724977286077,10.154626908136528,8.473861367822963,8.192823098189573,8.192823098189573,8.192823098189573
627,1.0,5.471411124271374,5.193502884174932,5.193502884174932,5.193502884174932,2.13254179197319,1.546837026165387,1.909503737714713,1.909503737714713
628,1.0,10.861359655411208,9.543933552473492,9.543933552473492,9.543933552473492,7.9181101016392175,7.648275632203299,7.648275632203299,7.648275632203299
629,1.0,9.889711779997192,9.561369128625081,9.529350548793834,9.378636162097571,7.967770867258739,7.894729773336864,7.891054237635769,7.857049279891486
630,1.0,10.497273593263458,9.643416262652014,9.643416262652014,9.643416262652014,8.123496967069425,7.919358563975852,7.956393489582899,7.956393489582899
631,1.0,10.3513990631783,10.141306561456897,10.141306561456897,10.141306561456897,8.430282057361584,8.1702224358705,8.022424757508876,8.022424757508876
632,1.0,10.231864565557615,10.073578484253023,10.060327126409202,10.059058914298548,7.769543969536114,7.517756415380255,7.494831845017749,7.494831845017749
633,1.0,9.187327322182574,9.126515699537535,9.133033962193403,9.066358941742884,7.831231287803462,7.700782642889533,7.721380784911776,7.721380784911776
634,1.0,10.216416629431821,9.280404318066028,9.280404318066028,9.280404318066028,8.075455085154458,7.8760995094655755,7.745501044536489,7.745501044536489
635,1.0,3.7479822962805858,1.5462035866390296,1.5462035866390296,1.5462035866390296,2.0981959256995677,1.844039325117593,1.4378616825562627,1.4378616825562627
636,1.0,17.947186613469093,17.70309293496263,17.70309293496263,17.70309293496263,8.030072130889936,7.834907283878939,7.848211475150239,7.848211475150239
637,1.0,10.875607840574112,10.080023070145124,10.080023070145124,10.080023070145124,8.139088263540666,7.713410384348335,7.732952867795671,7.732952867795671
638,1.0,10.747718825310201,10.214600127018514,10.011738639990194,10.011738639990194,7.967346088645532,7.875423982059154,7.875423982059154,7.875423982059154
639,1.0,14.890269025371223,14.093576424397826,14.093576424397826,14.093576424397826,7.760779643540268,7.574360605774745,7.634664961545062,7.634664961545062
640,1.0,16.23778571071944,15.966426678455477,15.980257984395687,15.980257984395687,9.273292883444306,8.93932291224836,8.93932291224836,8.93932291224836
