,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__epochs,param_cnn__len_filter,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55,73.35453815460205,6.170811884913999,8.226288795471191,4.051975731465948,30,20,0.05,4,2,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.05, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9911894202232361,0.9933920502662659,0.984581470489502,0.9955849647521973,0.9911699891090393,0.9911835789680481,0.003683411393341314,44
56,59.88298397064209,11.421962230398453,5.263453245162964,2.222993472343913,30,20,0.05,4,3,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.05, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.984581470489502,0.9933920502662659,0.984581470489502,0.9911699891090393,0.9845474362373352,0.9876544833183288,0.0038423693914655986,105
57,39.15335249900818,3.2784540224227032,3.3980366230010985,1.4611073559046055,30,20,0.05,8,1,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.05, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9889867901802063,0.9911894202232361,0.9801762104034424,0.9955849647521973,0.9889624714851379,0.988979971408844,0.005020242259340922,81
58,34.81850261688233,1.3356291978134054,6.4423219680786135,0.4135883649489873,30,20,0.05,8,2,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.05, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9867841601371765,0.9911894202232361,0.984581470489502,0.9911699891090393,0.9889624714851379,0.9885375022888183,0.0025638896507170716,95
59,42.841888427734375,3.1773028410494932,4.619886684417724,1.1898988120870004,30,20,0.05,8,3,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.05, 'cnn__num_filter': 8, 'cnn__num_layer': 3}",0.9933920502662659,0.9911894202232361,0.984581470489502,0.9955849647521973,0.9933775067329407,0.9916250824928283,0.00378618818878076,33
60,33.42192263603211,4.497811064362865,3.409235715866089,0.5532622560638482,30,20,0.1,4,1,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.1, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9911894202232361,0.9933920502662659,0.9889867901802063,0.9977924823760986,0.9911699891090393,0.9925061464309692,0.0029878127801126644,17
61,39.12335638999939,3.7895201783059576,7.220858192443847,3.141443109569826,30,20,0.1,4,2,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.1, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9889867901802063,0.9933920502662659,0.984581470489502,0.9911699891090393,0.9911699891090393,0.9898600578308105,0.002984389089274147,72
62,45.9575749874115,1.812236370735553,2.9196238040924074,0.24965124703055694,30,20,0.1,4,3,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.1, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.9889867901802063,0.9955947399139404,0.9867841601371765,0.9801324605941772,0.9911699891090393,0.9885336279869079,0.005111855023447488,98
63,40.670131301879884,3.676720817047147,6.585852146148682,2.601195560569839,30,20,0.1,8,1,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9911894202232361,0.9933920502662659,0.984581470489502,0.9933775067329407,0.9889624714851379,0.9903005838394165,0.0032958595680057474,65
64,43.60100107192993,2.575220823466549,5.834661436080933,0.9940743015073629,30,20,0.1,8,2,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9911894202232361,0.9933920502662659,0.9867841601371765,0.9955849647521973,0.9911699891090393,0.991624116897583,0.0029200780405025167,35
65,62.31924524307251,5.868895342581078,7.727450561523438,2.471000699331798,30,20,0.1,8,3,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 3}",0.9867841601371765,0.9933920502662659,0.9823788404464722,0.9889624714851379,0.9845474362373352,0.9872129917144775,0.0037920850480903084,107
66,50.32794852256775,3.9665142477189366,4.992038536071777,2.3020017510724813,30,20,0.2,4,1,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9889867901802063,0.9933920502662659,0.9801762104034424,0.9911699891090393,0.9889624714851379,0.9885375022888183,0.004489772451775238,95
67,59.712889194488525,3.351139156681422,10.993687343597411,2.2489887917745532,30,20,0.2,4,2,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9823788404464722,0.9933920502662659,0.9867841601371765,0.9933775067329407,0.9911699891090393,0.9894205093383789,0.004266780591601293,77
68,73.18800225257874,3.4046453865669624,7.325969600677491,0.8955273038417191,30,20,0.2,4,3,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.9823788404464722,0.9933920502662659,0.9889867901802063,0.9911699891090393,0.9889624714851379,0.9889780282974243,0.0036834190969322112,84
69,59.1017982006073,4.749985367110901,5.475753402709961,1.0896889667480154,30,20,0.2,8,1,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9889867901802063,0.9955947399139404,0.9889867901802063,0.9933775067329407,0.9867549538612366,0.990740156173706,0.0032420062723220637,61
