,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
28,2.0332221031188964,0.12378002726841564,0.3384058952331543,0.02478239623692631,100,2,0.001,linear,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
29,2.328024959564209,0.06031130103050889,0.3594076156616211,0.026874363246410335,100,2,0.001,poly,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.9889867841409692,0.9933920704845814,0.9801762114537445,0.9955849889624724,0.9845474613686535,0.9885375032820841,0.005643888126789794,31
30,2.265232229232788,0.1398725028787561,0.44640436172485354,0.034079209820633956,100,2,0.0001,rbf,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9845814977973568,0.9933920704845814,0.9801762114537445,0.9845474613686535,0.9801324503311258,0.9845659382870924,0.004833770995600496,70
31,2.0618186473846434,0.10953452725360258,0.36540756225585935,0.03441032289809799,100,2,0.0001,linear,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
32,4.431235313415527,0.35157052079828754,1.244014596939087,0.07992544525674963,100,2,0.0001,poly,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.9757709251101322,0.9933920704845814,0.9647577092511013,0.9646799116997793,0.9713024282560706,0.9739806089603329,0.010571164277290473,83
33,4.595629024505615,0.09443990045055922,1.1672121047973634,0.020761136627061545,100,2,1e-05,rbf,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.986784140969163,0.9911894273127754,0.9691629955947136,0.9735099337748344,0.9757174392935982,0.9792727873890168,0.008324489313594474,80
34,2.100814437866211,0.2396341720961188,0.3260061740875244,0.028402700189843998,100,2,1e-05,linear,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
35,16.857747983932494,0.5333090577722209,2.417219352722168,0.2652633972509047,100,2,1e-05,poly,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'poly'}",0.4052863436123348,0.4052863436123348,0.40748898678414097,0.40618101545253865,0.40618101545253865,0.4060847409827776,0.000808123819716038,90
36,4.056031322479248,0.07049957408193394,0.7016082286834717,0.03324850683537049,100,3,0.01,rbf,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9933920704845814,0.9911894273127754,0.9823788546255506,0.9977924944812362,0.9955849889624724,0.9920675671733232,0.005320594669644586,1
37,2.236013984680176,0.27108377604970263,0.3308063507080078,0.03658093351931779,100,3,0.01,linear,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
38,2.500818967819214,0.04806495258202938,0.36200799942016604,0.03229173787547778,100,3,0.01,poly,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.9933920704845814,0.9933920704845814,0.9845814977973568,0.9933774834437086,0.9889624724061811,0.9907411189232818,0.0035244864049394503,9
39,2.428016519546509,0.19729180800448437,0.3684067249298096,0.03533702453384218,100,3,0.001,rbf,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9911894273127754,0.9933920704845814,0.9823788546255506,0.9955849889624724,0.9889624724061811,0.9903015627583122,0.004534679725319207,14
40,2.1106177806854247,0.2126816844021245,0.32160468101501466,0.024532167252921403,100,3,0.001,linear,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
41,2.6666150093078613,0.04971555913229712,0.37420830726623533,0.023007412304450026,100,3,0.001,poly,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.9889867841409692,0.9933920704845814,0.9823788546255506,0.9977924944812362,0.9801324503311258,0.9885365308126925,0.006602990258430739,33
42,2.5532194137573243,0.22301131283075762,0.4298056125640869,0.024613466181744818,100,3,0.0001,rbf,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9845814977973568,0.9933920704845814,0.9801762114537445,0.9845474613686535,0.9801324503311258,0.9845659382870924,0.004833770995600496,70
43,2.260215425491333,0.17077839003941325,0.34300956726074217,0.018321681664478277,100,3,0.0001,linear,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
44,12.601034212112427,0.10950925229747144,2.5966238498687746,0.019304010128802077,100,3,0.0001,poly,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.724669603524229,0.8105726872246696,0.7797356828193832,0.7726269315673289,0.7461368653421634,0.7667483540955548,0.029391343191351713,89
